id,host_id,property_type,price,weekly_price,monthly_price,security_deposit,cleaning_fee,extra_people,minimum_nights,maximum_nights,availability_30,availability_60,availability_90,availability_365,review_scores_rating
27946562,61146397,Apartment,75,,,,20,10,1,1125,22,52,82,82,97
27947512,27255433,House,215,,,500,70,0,2,1125,16,23,53,233,87
27949226,185076876,Apartment,159,,,500,85,30,1,62,8,25,55,55,98
27950401,192986225,Guesthouse,100,,,,,0,1,31,30,60,90,115,
27960586,114384153,Apartment,104,,,199,79,14,1,1124,27,57,87,362,92
27961949,21058208,Apartment,100,,,250,110,0,2,1000,0,0,0,0,100
27963994,4170460,Apartment,96,,,300,90,0,1,1125,17,40,70,345,
27964015,4170460,Apartment,132,,,500,90,0,1,1125,22,52,82,357,
27964971,115770938,Apartment,199,,,0,100,0,1,182,20,24,52,327,
27964972,115770938,Apartment,150,,,0,100,0,1,182,4,22,52,327,
27964978,115770938,Apartment,199,,,0,100,0,1,182,4,20,50,325,
27966769,211025975,Apartment,120,,,150,130,25,2,90,13,43,73,124,96
27967551,162322255,House,44,,,,30,39,3,1125,0,0,9,9,100
27967850,96256684,Villa,226,,,500,150,0,1,1125,4,9,13,86,89
27968115,210659461,Apartment,161,,,200,75,30,1,1125,23,51,81,81,100
27968251,211252037,Serviced apartment,300,,,350,100,0,1,1125,30,60,90,180,
27969144,211257324,Apartment,109,,,0,30,0,1,1125,9,19,26,107,95
27969339,147033309,House,179,,,250,180,30,1,1125,12,13,41,316,80
27971533,200063211,Apartment,118,,,400,99,29,1,1125,14,23,44,44,85
27972971,118257022,Apartment,230,,,200,150,0,2,32,4,17,17,17,100
27973460,211225641,House,35,,,,,14,1,1125,23,53,81,81,90
27974491,46333372,Apartment,350,,,500,330,45,2,1122,0,0,0,0,
27975904,46780984,Apartment,150,,,250,59,15,1,1125,14,40,68,158,96
27977236,10185622,Apartment,120,,,0,110,15,1,1125,13,39,69,120,98
27977341,209677435,House,35,,,0,10,15,1,365,0,0,0,0,100
27977725,10185622,Apartment,120,,,0,110,15,1,1125,21,47,77,128,100
27978386,36410227,Apartment,174,,,250,175,0,2,1125,3,33,63,149,40
27979552,211309103,House,280,,,400,140,25,2,1125,20,50,80,170,80
27984724,192986225,Guesthouse,140,,,,,0,1,31,29,59,89,89,
27987149,59370416,Apartment,69,,,141,60,0,1,1125,7,37,67,67,55
27987455,41853762,Apartment,199,,,250,35,20,1,1125,0,4,14,281,100
27990996,192986225,Guesthouse,100,,,,,0,1,31,27,57,87,112,
27991839,21058208,House,120,,,300,136,0,2,1000,0,0,0,0,100
27994933,7766724,Guesthouse,89,,,137,20,25,2,21,11,34,62,131,90
27997601,156409670,Apartment,295,,,0,25,0,5,1125,29,59,89,364,
27999988,133472555,Apartment,199,,,200,75,30,1,1125,0,0,0,0,95
28002242,211490376,Apartment,96,,,0,10,15,1,10,0,7,16,73,99
28004359,211507066,Condominium,50,,,,,0,1,1125,30,60,90,365,
28010868,211559012,Apartment,136,,,500,100,0,1,1124,16,26,37,204,
28014284,52982200,Guesthouse,98,,,0,40,0,2,60,4,8,15,15,97
28014642,147033309,Apartment,239,,,250,130,30,1,1125,10,28,58,327,100
28014807,72812356,House,46,,,,,0,1,1125,0,0,6,6,90
28016735,177049288,Apartment,75,,,,,0,3,90,6,6,18,18,100
28016948,26796242,Apartment,109,,,200,80,30,2,15,10,29,54,79,99
28017772,159402806,Apartment,90,,,0,70,0,2,28,25,41,68,68,96
28020592,211639572,Apartment,190,,,200,30,0,30,90,23,53,83,358,
28020740,48014108,Apartment,199,,,200,120,0,1,1125,8,31,61,329,90
28021138,120174430,Guest suite,30,,,150,20,20,1,1125,27,57,87,177,70
28023961,190439742,House,80,,,,,0,1,1125,28,58,88,88,
28024830,107487271,House,78,,,,15,0,1,1125,29,59,89,364,90
28025159,112505008,Apartment,65,,,,,0,1,1125,0,0,0,0,
28030630,190315994,House,490,,,,300,0,3,1125,9,35,54,329,85
28031067,211728930,Bed and breakfast,75,,,,,0,7,120,30,56,56,56,
28032329,89413881,Apartment,50,,,,,0,30,35,0,0,0,128,
28034003,211756944,Apartment,150,,,0,99,10,1,1125,14,14,14,14,100
28035759,211773115,Apartment,136,,,1000,99,10,1,1125,0,8,29,175,97
28035875,24677361,Apartment,150,,,400,100,0,1,1125,0,0,0,0,100
28035903,126051013,Apartment,180,,,,,0,2,10,1,1,20,290,100
28036297,201662616,Guest suite,96,,,,,20,1,28,22,52,82,172,100
28036371,15110796,Apartment,84,,,0,40,20,3,35,19,23,53,91,100
28038249,68551804,House,198,,,400,150,20,2,1125,15,45,75,75,100
28038280,211784877,Townhouse,169,,,400,35,30,2,1125,27,39,69,159,100
28038881,108519688,House,48,,,200,40,26,2,20,15,22,22,22,100
28039002,54883749,Bed and breakfast,62,,,0,50,10,1,1125,26,52,80,80,
28040311,211803980,Condominium,37,,,,,0,1,1125,30,60,90,365,
28040398,192977662,Apartment,199,,,1000,116,20,3,30,9,24,54,329,93
28040586,171235198,House,100,,,,45,10,2,1125,20,44,72,347,94
28041461,8722623,Loft,400,,,,100,0,2,1125,18,48,78,258,100
28041853,144519991,House,100,,,150,20,0,1,1125,26,56,86,176,97
28041905,211818309,Apartment,75,,,0,95,0,1,200,14,34,46,135,67
28042390,144519991,House,71,,,150,20,0,1,1125,21,51,81,171,93
28042492,187583572,House,37,,,0,10,15,1,30,0,17,47,322,100
28042540,211821965,House,55,,,,,0,1,1125,29,59,89,179,
28042813,144519991,House,84,,,150,20,0,1,1125,16,46,76,166,88
28042827,211459938,Apartment,150,,,,60,0,2,1125,0,4,34,309,
28043096,144519991,House,55,,,150,20,0,1,1125,15,45,75,165,100
28043108,15990276,House,105,,,,50,15,9,1125,6,14,17,17,100
28043109,144519991,House,50,,,150,20,0,1,1125,15,38,68,158,98
28043118,144519991,House,55,,,150,20,0,1,1125,7,8,38,128,95
28044590,111721187,Apartment,96,,,200,55,25,1,1125,19,27,40,130,90
28054096,107417903,Apartment,100,,,250,59,0,1,1125,26,49,79,79,100
28054722,187566579,Townhouse,249,,,0,100,60,2,1125,20,40,47,322,
28056388,104034530,Apartment,84,,,,18,0,1,1125,0,0,0,0,100
28056505,15990276,House,84,,,,40,30,2,1125,18,26,26,151,100
28058291,211961159,Townhouse,55,,,,,0,1,1125,29,59,89,89,
28058411,117058490,Apartment,136,,,,85,30,1,30,10,23,50,293,
28058414,10438541,Townhouse,48,,,,,0,2,1125,24,50,55,145,100
28058485,211967557,Apartment,251,,,0,100,0,2,1125,28,58,88,363,100
28059517,9247063,House,161,,,600,0,50,1,1125,0,0,0,0,100
28060712,211980318,House,60,,,,,0,1,9,0,0,0,0,100
28060729,15411501,Apartment,197,,,200,50,25,2,60,0,0,9,9,100
28062073,103961274,Apartment,40,,,,0,0,3,35,0,0,0,0,100
28062481,187359197,Apartment,80,,,0,20,25,1,1125,26,28,28,28,87
28063143,210872085,House,58,,,,,18,1,1125,29,59,89,89,100
28064216,211995988,Apartment,48,,,,,0,1,1125,30,60,90,365,
28067406,177034300,House,50,,,0,30,10,1,1125,30,60,90,180,100
28074955,212061905,House,46,,,,,0,1,1125,29,59,89,89,
28080065,114384153,Apartment,104,,,199,79,14,1,1124,23,53,83,358,95
28080183,41765463,House,209,,,1000,199,10,3,1124,6,9,21,290,95
28080973,192789312,Apartment,320,,,,,0,2,30,30,60,90,90,
28081171,43050141,Apartment,141,,,0,0,0,2,1125,1,21,51,326,100
28081432,211578791,Apartment,82,,,350,100,15,3,1125,4,20,50,50,98
28081441,51704371,Apartment,199,,,250,118,20,1,1125,9,25,55,137,92
28083005,200063211,Condominium,125,,,400,119,29,1,1125,15,27,47,47,70
28083769,210872085,House,78,,,,,15,1,1125,29,59,89,89,
28084085,69371912,House,60,,,,,0,2,1125,30,60,90,90,
28084576,200063211,Condominium,105,,,400,89,29,1,1125,22,48,54,54,
28085403,175776759,House,450,,,300,250,25,1,1125,22,46,76,162,80
28085626,212153505,Apartment,299,,,,,0,5,55,30,60,90,365,
28086078,90627638,Apartment,50,,,0,20,20,1,1125,10,29,59,59,100
28086180,32458390,Apartment,161,,,0,110,0,1,1125,10,18,37,300,100
28086769,159074575,Apartment,55,,,,,0,1,5,0,9,39,39,
28086773,114384153,Apartment,104,,,199,79,14,1,1124,26,56,86,361,83
28086806,212175758,Apartment,127,,,300,90,35,1,1125,12,33,60,60,88
28086872,212176139,Apartment,101,,,0,0,7,1,1125,5,35,65,340,
28087007,159074575,Apartment,35,,,,,0,1,1,0,4,34,34,
28087128,114384153,Apartment,104,,,199,79,14,1,1124,22,47,77,352,76
28087290,200063211,Apartment,165,,,400,119,29,1,1125,10,40,70,70,91
28087923,103467252,Apartment,120,,,250,60,25,2,31,12,12,12,26,94
28087951,200063211,Apartment,145,,,400,119,29,1,1125,17,43,69,69,80
28091267,6815177,Apartment,190,,,400,88,25,1,1125,18,48,64,325,90
28091536,177034300,House,50,,,0,30,15,1,1125,20,45,75,165,100
28091651,191823769,House,71,,,0,20,10,4,30,19,20,47,47,100
28092622,54905046,Apartment,105,,,450,88,20,2,21,21,44,68,68,100
28093079,167644392,House,55,,,,,0,1,1125,0,0,6,186,100
28093444,66815244,Tiny house,120,,,,60,0,2,1125,29,55,84,359,100
28093832,36607758,Loft,89,,,200,45,0,1,1125,0,0,0,0,88
28094364,23966061,Townhouse,165,,,,0,65,1,1125,0,0,0,0,98
28094628,27977862,Apartment,230,,,0,150,40,3,40,12,33,39,39,80
28105535,47147757,Apartment,80,,,300,75,0,1,28,0,7,11,245,99
28106807,9448107,Apartment,80,,,150,,30,1,1124,5,5,5,5,
28110525,67835183,Apartment,35,,,500,40,0,2,1125,17,38,50,50,100
28110556,212344786,Apartment,220,,,,,0,5,55,30,60,90,365,
28110632,54431010,Apartment,35,,,,,0,1,1125,0,0,0,0,
28110800,20825780,Guest suite,80,,,,,40,1,5,7,18,48,138,100
28111156,112626221,House,850,,,850,0,0,2,1125,15,36,63,336,20
28111348,118257022,Apartment,289,,,250,120,0,2,50,7,22,25,29,96
28111563,72326068,Apartment,54,,,,25,20,1,1125,19,19,19,19,87
28111738,179820792,Apartment,150,,,1000,99,0,1,1125,3,14,37,172,94
28112069,63446660,House,12501,,,,,0,10,1125,27,57,87,177,
28113353,212370328,House,100,,,200,10,99,7,30,30,60,90,365,
28113468,3554740,Apartment,80,,,0,30,0,1,1125,4,7,7,7,100
28114395,212370328,House,100,,,,,0,7,30,30,60,90,365,
28114610,26720679,Apartment,100,,,200,25,7,1,90,10,22,37,45,99
28116937,212388314,Apartment,158,,,200,75,10,1,31,1,5,18,35,95
28117057,175994546,Apartment,109,,,1000,90,0,1,1125,6,21,51,315,88
28118448,3995060,Apartment,75,,,,,0,1,7,15,45,73,348,88
28118775,30900122,Apartment,188,,,200,88,15,1,1125,8,31,61,330,87
28118785,200139985,House,35,,,0,0,10,2,30,19,23,53,328,100
28118957,212392436,House,30,,,,,0,1,1125,30,60,90,365,
28118981,72992220,House,233,,,600,210,0,3,1125,18,48,78,168,93
28118988,53360407,Condominium,90,,,,60,0,1,15,29,59,89,179,90
28119171,108813610,Apartment,109,,,300,65,35,1,1125,20,40,68,68,90
28119858,85063271,Apartment,115,,,300,59,29,2,1125,8,15,37,37,92
28122387,103467252,Apartment,120,,,250,60,25,2,1125,10,36,56,117,98
28122427,211485584,House,26,,,150,39,30,1,1125,28,58,88,88,87
28124607,103467252,Apartment,115,,,250,60,25,2,1125,17,47,77,167,95
28130351,4410164,Serviced apartment,150,,,500,50,0,2,99,17,35,65,336,100
28133752,83183172,Apartment,130,,,300,85,20,1,90,4,23,50,135,100
28134238,48344125,Camper/RV,126,,,,,0,1,1125,0,4,34,124,100
28135005,32252018,House,90,,,0,10,0,3,1125,1,1,1,1,
28135239,211485584,House,29,,,150,29,0,2,1125,30,60,90,90,
28136559,36410227,Apartment,125,,,250,125,0,3,1125,7,15,35,126,90
28136569,26021119,Apartment,71,,,0,30,0,2,30,2,8,8,106,100
28137238,130983621,House,170,,,800,220,25,2,365,0,0,0,0,98
28139184,103907347,House,320,,,,,0,3,15,30,60,90,365,
28139414,212543155,Apartment,296,,,,,0,5,55,30,60,90,365,
28139568,212558156,Apartment,37,,,,,0,70,70,29,59,89,179,
28140329,29352414,House,89,,,,50,0,1,1125,0,10,14,14,88
28140747,127254980,Bed and breakfast,105,,,,,0,1,1125,28,58,88,363,40
28141366,3518112,Serviced apartment,190,,,0,0,40,1,1125,29,59,89,364,100
28143055,210035490,Serviced apartment,100,,,300,80,15,1,1125,21,45,75,316,100
28147201,212605568,Bed and breakfast,145,,,200,0,50,1,28,5,35,65,155,
28152089,169554093,House,55,,,,30,15,1,1125,30,60,90,365,100
28157567,212681374,House,100,,,0,85,20,1,1125,8,8,12,12,75
28159729,45746097,Condominium,40,,,,,0,365,365,0,0,0,5,100
28160577,40261774,House,150,,,,,0,2,1125,20,39,39,39,100
28161648,28652553,House,150,,,500,150,25,2,1125,4,30,60,335,100
28161806,190179148,Apartment,118,,,200,80,0,1,1125,0,0,0,0,100
28161868,206562595,Townhouse,155,,,0,20,50,1,1125,0,0,0,0,100
28162133,112791426,House,46,,,150,10,30,2,1125,30,60,90,90,67
28162366,212722256,Apartment,138,,,0,100,29,1,20,20,50,80,80,91
28162803,45248057,Apartment,136,,,150,40,20,1,28,23,33,41,41,93
28162948,110705564,Serviced apartment,89,,,500,77,20,1,1125,3,14,44,216,96
28163957,24174016,Apartment,180,,,150,20,0,2,14,0,4,34,34,100
28164345,22270797,Apartment,100,,,150,130,25,2,1125,0,10,38,128,97
28164363,1676752,Apartment,93,,,0,35,40,4,60,13,16,16,16,100
28164463,146850481,House,55,,,0,20,12,3,1125,28,58,88,178,100
28164613,212741130,House,188,,,400,150,35,2,1125,17,32,44,69,97
28165294,13206592,Apartment,104,,,400,70,75,3,1125,25,55,85,85,
28166494,206562595,House,155,,,0,20,50,1,1125,0,0,0,0,100
28166813,5635611,Apartment,40,,,,15,20,2,1125,8,8,8,8,
28168223,8593918,Bed and breakfast,84,,,,,0,1,180,29,59,89,179,
28168937,208674002,Apartment,180,,,,140,0,1,1125,11,29,39,39,100
28169521,3507139,House,30,,,200,0,7,4,15,0,0,0,0,100
28170544,180851750,Guesthouse,155,,,,,50,1,1125,1,24,47,51,98
28171828,160519914,Townhouse,299,,,,150,20,1,1125,12,12,12,14,
28174950,129072113,Condominium,199,,,0,79,9,1,1125,9,29,55,134,97
28176313,160519914,Villa,199,,,,150,30,1,1125,11,11,11,13,
28186839,158758302,Guesthouse,180,,,150,0,15,2,1125,19,49,79,169,100
28187857,38523253,Apartment,150,,,0,90,0,1,2,27,50,80,80,
28187983,157443520,House,140,,,,30,0,2,120,30,60,90,365,100
28188265,200123246,Apartment,50,,,,,0,14,1125,22,22,29,304,
28188324,41869122,Apartment,100,550,1990,150,50,50,5,1125,29,59,89,179,90
28188357,335140,House,75,,,,,0,2,28,6,33,63,153,100
28188401,179314882,Apartment,65,,,,,0,4,1125,6,36,66,66,
28189294,66318,House,120,,,250,50,17,3,17,0,4,4,4,100
28189577,212914016,House,220,,,400,140,25,2,1125,8,38,68,158,60
28190512,149163186,Apartment,71,,,,,0,2,1125,5,35,65,340,100
28191917,122167731,Apartment,71,,,0,30,0,5,1125,0,0,0,0,
28193694,212943797,Townhouse,251,,,0,100,0,3,1125,17,24,54,329,
28193886,67529265,House,90,,,6000,10,60,1,1125,27,57,87,362,80
28194431,569413,Condominium,79,2500,9000,180,30,30,4,1125,5,14,44,44,67
28195881,51704371,Apartment,127,,,250,99,0,1,1125,13,25,49,134,99
28195946,212958440,House,60,,,139,100,69,1,1125,30,60,90,180,20
28196646,109577905,Apartment,140,,,500,49,25,1,7,10,33,63,63,98
28204614,213029842,Tiny house,161,,,,,0,7,1125,0,15,45,320,
28204981,213033086,Townhouse,72,,,,,0,1,10,27,53,83,358,95
28205287,212198774,Apartment,105,,,250,120,10,1,1125,11,27,28,198,
28206482,114384153,Apartment,119,,,199,79,14,1,1124,26,47,77,352,91
28206613,201677068,Apartment,251,,,800,99,50,1,99,25,50,80,355,96
28207120,47427354,Apartment,80,,,0,35,20,2,12,0,0,0,0,
28207159,48014108,Apartment,199,,,200,120,0,1,1125,10,29,57,332,100
28207345,116670514,Apartment,50,,,300,50,0,7,1125,2,2,2,2,
28207644,213033086,Bed and breakfast,73,,,,,0,1,10,20,40,70,345,94
28207707,212968924,Guesthouse,93,,,0,0,20,2,6,3,14,44,134,96
28207977,67529265,House,150,,,6913,40,30,1,31,28,58,88,363,
28208026,10121583,Apartment,55,,,,,0,3,1125,19,43,66,341,100
28208081,118342173,Apartment,150,,,300,40,20,1,1125,7,20,50,140,97
28208402,31205676,House,75,,,,,0,1,1125,25,54,83,138,100
28208565,3035978,Apartment,60,,,0,15,0,14,21,14,23,23,23,100
28208647,166152833,Apartment,90,,,,,0,1,1125,0,0,0,0,
28208703,172611142,Apartment,42,,,,,0,1,1125,0,17,47,137,94
28208883,6284912,Loft,90,,,,50,0,3,1125,0,0,0,0,90
28210032,26726000,House,100,,,,,0,1,1125,0,0,0,0,60
28210033,181071324,Apartment,130,,,0,0,25,4,30,0,0,0,0,100
28213949,36692707,Condominium,170,,,200,59,25,3,30,16,44,74,74,99
28215569,12590811,Serviced apartment,169,,,500,150,0,4,1125,7,10,40,80,100
28215884,57232157,House,425,,,150,90,15,1,59,21,44,74,74,86
28216086,213118783,House,42,,,0,0,0,1,28,9,38,67,122,100
28216270,23722344,House,44,,,250,20,30,7,1125,29,31,34,124,100
28216886,27643974,Apartment,48,,,,,0,1,4,0,8,17,29,93
28218307,159516681,Apartment,105,,,250,59,0,1,1125,14,34,57,138,82
28219807,49747974,Apartment,75,,,0,10,7,2,10,0,9,9,9,
28222896,68444645,Townhouse,50,,,200,40,10,3,20,15,45,75,75,
28227216,184702232,Apartment,400,,,150,192,0,2,1125,21,36,66,156,93
28228547,129229057,Apartment,159,,,300,70,30,1,1125,9,32,59,141,100
28228724,213225288,Apartment,165,,,350,70,30,1,1125,6,14,32,84,96
28229937,21864655,Apartment,75,,,,,0,2,8,17,47,77,77,
28230802,38630014,House,150,,,,,0,2,30,17,41,71,346,96
28230937,108813610,Apartment,116,,,300,80,29,2,1125,22,40,70,157,90
28230994,156301715,House,60,,,,,0,1,1125,0,0,0,0,
28231044,213244814,Apartment,179,,,0,105,0,1,1125,7,27,57,147,99
28231138,186169882,House,37,,,300,50,20,1,1125,19,49,79,259,100
28231384,4741565,Apartment,84,,,,,0,3,40,2,11,11,11,
28231512,9433471,Apartment,71,,,0,50,30,2,1125,0,0,0,29,100
28231730,108813610,Apartment,161,,,300,80,20,2,1125,9,29,55,143,90
28231771,7784483,House,120,250,1000,,40,0,2,7,0,0,5,88,
28231847,913443,House,79,,,,,0,1,1125,0,0,0,220,
28231996,51704371,Apartment,105,,,250,99,10,1,1125,12,32,57,142,96
28233152,45356831,Guest suite,50,,,250,150,0,2,1125,0,4,34,309,100
28233584,5630666,House,75,,,,,0,3,1125,0,0,0,0,100
28234735,213268179,Cottage,50,,,0,50,30,14,1125,23,53,83,173,40
28234965,201677068,Apartment,251,,,800,79,0,1,365,27,55,85,360,80
28235876,197200590,Condominium,118,,,400,119,29,1,1125,8,15,45,45,60
28236372,26796242,Apartment,100,,,200,80,35,2,20,9,31,61,86,96
28236411,201677068,Apartment,180,,,800,79,0,1,365,24,43,73,346,93
28236686,210035490,Serviced apartment,100,,,300,80,15,1,1125,21,45,75,316,100
28236973,201677068,Apartment,251,,,800,99,0,1,365,25,47,77,347,80
28237008,118342173,Apartment,150,,,300,49,20,1,1125,8,24,36,104,97
28237567,23236857,Apartment,55,,,,,50,3,14,29,59,89,89,
28237586,201677068,Apartment,251,,,800,99,0,1,365,20,43,73,348,93
28237823,213284550,Condominium,450,,,1000,80,0,2,1125,22,52,82,170,100
28237949,201677068,Apartment,251,,,800,99,0,1,365,19,45,75,348,100
28237952,9448107,Apartment,80,,,150,,30,1,1124,5,5,11,286,100
28238252,201677068,Apartment,251,,,800,98,0,1,365,21,47,77,352,93
28238855,213292737,Apartment,100,,,0,60,25,1,10,5,9,19,94,96
28251674,163358288,Apartment,57,,,,20,0,1,1125,0,0,0,0,100
28254174,71574218,Apartment,84,,,150,55,0,3,120,2,22,48,138,95
28254728,80866380,House,42,,,,,20,1,1125,17,29,29,247,100
28255036,20240994,Apartment,163,,,500,79,0,2,1125,24,54,84,174,97
28256870,14177306,Guest suite,150,,,,,0,1,3,21,51,81,81,93
28257645,147033309,Apartment,199,,,250,150,30,1,365,9,19,42,268,93
28257814,49673876,Apartment,60,,,,30,0,1,1125,0,0,0,0,
28257969,213432457,Apartment,127,,,150,100,25,2,1125,18,48,78,168,60
28260734,212740926,Apartment,83,,,700,0,0,30,90,0,28,32,252,
28261318,48014108,Apartment,150,,,200,60,0,1,1125,27,57,87,362,
28262807,189417021,Apartment,109,,,200,60,0,2,1125,21,44,44,44,100
28264066,120499064,Apartment,150,,,250,90,25,1,120,15,22,52,52,97
28264169,43664116,Apartment,151,,,,50,0,7,1125,20,50,80,170,
28265085,15137578,Apartment,36,,,0,15,10,3,1125,9,35,35,35,100
28266611,39420239,Apartment,50,,,150,45,0,3,1125,6,22,36,114,90
28266940,19824194,Condominium,251,,,,,0,1,1125,8,12,42,42,
28267377,187581823,Apartment,125,,,,95,25,1,1125,22,43,70,145,86
28267864,6929737,Apartment,251,,,500,90,40,2,1125,25,55,85,360,
28267918,30900122,Apartment,127,,,200,65,15,1,1125,2,28,58,328,100
28269030,181951817,Apartment,80,,,142,60,0,3,14,0,0,0,0,
28269340,56944770,Guesthouse,50,,,0,25,0,1,30,0,0,0,0,100
28269424,93474080,Apartment,136,,,,30,0,3,1125,0,0,0,0,100
28269622,110553363,Townhouse,35,,,0,0,18,1,14,16,46,76,76,
28270692,202392882,House,35,,,0,20,0,5,1125,0,0,0,0,
28271671,195290444,Apartment,120,,,,100,15,2,1125,9,12,37,37,88
28272761,72462201,Apartment,87,,,300,35,35,1,30,0,0,0,265,
28274096,30900122,Apartment,127,,,200,65,15,1,1125,0,17,47,322,95
28285287,51824694,Apartment,90,,,,,0,2,8,10,10,27,302,
28285367,42428007,House,220,,,500,60,20,2,1125,29,59,89,269,
28287467,50335286,Apartment,140,,,300,80,20,2,1125,28,55,85,202,90
28289532,67722948,Apartment,50,,,230,30,0,7,60,0,0,0,0,100
28290284,3380109,Apartment,192,,,141,90,15,2,1125,22,41,71,156,98
28290291,51824694,Apartment,173,,,150,30,20,7,30,0,10,40,40,100
28291119,3105989,House,46,,,,10,10,1,14,19,44,74,74,92
28291712,213657274,Apartment,50,,,,,0,1,1125,29,59,89,89,
28292567,27569685,Apartment,71,,,,40,0,2,20,6,26,42,297,98
28292728,2085182,Apartment,96,,,,80,0,7,1125,0,0,0,0,100
28293211,182143136,Apartment,161,,,0,0,0,2,1125,30,60,90,365,60
28293429,104431444,Apartment,215,,,300,165,0,1,59,11,20,20,20,90
28293985,67529265,House,84,,,6000,10,85,1,1125,27,57,87,362,100
28294116,213675903,House,36,,,,10,0,1,1125,0,0,6,6,100
28294199,21304397,Apartment,46,,,,10,0,1,1125,0,0,0,0,97
28295564,196676411,Apartment,80,,,300,30,20,1,1125,0,0,0,0,
28295999,213681126,Apartment,375,,,0,100,0,2,1125,18,26,56,56,100
28296080,24763606,Apartment,50,,,,,0,5,1125,2,2,4,94,
28300056,114384153,Apartment,119,,,199,69,14,1,1124,22,52,82,357,88
28300418,159516681,Apartment,140,,,300,69,25,1,1125,7,12,22,110,96
28303763,198083212,Apartment,190,,,0,79,20,2,1125,6,8,27,100,88
28311791,44551769,Apartment,120,,,,,0,5,1125,0,8,11,11,
28312157,62015355,Bungalow,150,,,0,50,0,2,1125,4,26,26,97,100
28313288,147033309,Townhouse,190,,,300,150,30,1,1125,22,49,73,345,90
28314011,213056446,Apartment,90,,,,,0,2,1125,0,0,0,0,
28314373,147033309,Townhouse,190,,,300,150,30,1,1125,17,42,66,341,80
28314423,182143136,Apartment,180,,,0,0,0,2,1125,30,60,90,365,
28314582,188403283,Townhouse,109,,,300,80,25,2,1125,11,31,43,133,96
